start_timestamp,end_timestamp,reserve_price
1663221600000,1671080400000,1790990948.584541
1665813600000,1673758800000,396548642.0212051
1668492000000,1676437200000,649318709.1064521
1671084000000,1678856400000,1307185037.3273005
1673762400000,1681534800000,3183496364.0778165
1676440800000,1684126800000,996714974.3911182
